Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Day,Month,Year,orderd_hours,orderd_minutes,picked_hours,picked_minutes,Delivery_time
23.0,4.7,17.450851,78.379347,17.540851,78.469347,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,27,3,2022,19,35,19,40,29
35.0,4.2,0.0,0.0,0.09,0.09,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,10,3,2022,20,45,21,0,39
36.0,4.2,17.440827,78.393391,17.520827,78.473391,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,10,3,2022,21,0,21,5,34
20.0,4.8,21.17106,72.789292,21.30106,72.919292,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16,3,2022,19,15,19,25,25
36.0,4.8,26.463504,80.372929,26.503504,80.412929,Sunny,High,1,Snack,scooter,1.0,No,Metropolitian,17,2,2022,14,30,14,45,17
34.0,4.8,19.120083,72.907385,19.180083,72.967385,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,3,3,2022,18,55,19,5,18
34.0,5.0,26.905287,75.794592,26.955287,75.844592,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Urban,15,3,2022,18,30,18,45,31
27.0,4.6,19.876994,75.372353,19.916994,75.412353,Cloudy,High,1,Buffet,scooter,1.0,No,Metropolitian,13,2,2022,13,59,14,15,26
39.0,4.0,21.175104,72.804342,21.225104,72.854342,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,15,3,2022,17,25,17,30,34
31.0,4.7,17.458998,78.500366,17.568998,78.610366,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,29,3,2022,22,10,22,20,15
33.0,5.0,11.024839,77.007003,11.034839,77.017003,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,15,3,2022,11,10,11,15,30
35.0,4.6,21.160522,72.771477,21.270522,72.881477,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,14,3,2022,21,20,21,25,24
38.0,4.9,26.902328,75.794257,26.962328,75.854257,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,7,3,2022,24,0,24,10,29
,,-12.975377,-77.696664,12.995377,77.716664,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,26,3,2022,18,31,10,0,29
28.0,5.0,27.201725,78.007553,27.251725,78.057553,Sandstorms,Jam,2,Snack,scooter,0.0,No,,17,2,2022,20,25,20,35,19
35.0,3.9,21.160522,72.771477,21.270522,72.881477,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,3,2022,21,55,22,10,43
32.0,4.8,18.569156,73.774723,18.619156,73.824723,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Urban,15,3,2022,23,20,23,35,19
26.0,5.0,18.554382,73.798206,18.684382,73.928206,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,3,2022,23,35,23,40,24
26.0,4.6,18.533811,73.899315,18.603811,73.969315,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,31,3,2022,20,20,20,30,23
37.0,4.7,19.121999,72.908493,19.211999,72.998493,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,18,3,2022,23,30,23,40,19
36.0,4.4,12.972793,80.249982,13.012793,80.289982,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,3,3,2022,15,55,16,5,32
26.0,4.8,12.935662,77.61413,13.005662,77.68413,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,25,3,2022,22,45,22,55,22
29.0,4.8,22.311603,73.165012,22.391603,73.245012,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,4,3,2022,17,40,17,55,25
33.0,4.9,22.744648,75.894377,22.834648,75.984377,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,6,4,2022,23,15,23,20,22
25.0,4.7,17.426228,78.407495,17.436228,78.417495,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,1,4,2022,9,30,9,45,19
31.0,4.7,0.0,0.0,0.01,0.01,Sunny,Low,1,Snack,scooter,1.0,No,Urban,5,4,2022,8,25,8,35,18
20.0,4.8,21.175975,72.795503,21.195975,72.815503,Fog,Low,2,Meal,scooter,0.0,No,Urban,1,4,2022,9,30,9,35,17
38.0,4.8,19.121999,72.908493,19.161999,72.948493,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,3,3,2022,16,59,17,15,28
20.0,4.9,22.32,73.17,22.33,73.18,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,,3,4,2022,8,50,9,0,14
24.0,4.9,13.049645,80.242268,13.069645,80.262268,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,5,4,2022,11,25,11,35,21
36.0,4.3,13.066762,80.251865,13.126762,80.311865,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,3,3,2022,18,50,18,55,33
31.0,4.9,30.895204,75.822103,30.905204,75.832103,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,13,2,2022,10,15,10,25,17
38.0,4.6,17.428294,78.404423,17.538294,78.514423,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,20,3,2022,23,25,23,40,28
39.0,3.8,21.149834,72.778666,21.239834,72.868666,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,31,3,2022,21,10,21,20,32
20.0,4.8,12.98041,77.640489,13.02041,77.680489,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,5,4,2022,16,20,16,25,27
25.0,4.8,13.054347,80.257221,13.144347,80.347221,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,4,4,2022,17,55,18,0,37
37.0,4.6,21.157735,72.768778,21.207735,72.818778,Cloudy,Low,2,Drinks,scooter,0.0,No,Urban,28,3,2022,23,25,23,30,19
34.0,4.8,12.297954,76.665169,12.427954,76.795169,Sandstorms,Low,1,Drinks,scooter,,No,Metropolitian,20,3,2022,22,55,23,10,15
32.0,4.7,17.428294,78.404423,17.518294,78.494423,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,20,3,2022,18,15,18,20,26
21.0,4.7,26.88842,75.800689,26.95842,75.870689,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,2,3,2022,22,15,22,30,26
29.0,5.0,17.422819,78.449578,17.432819,78.459578,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,3,3,2022,10,35,10,50,14
30.0,4.9,23.359033,85.325347,23.449033,85.415347,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,10,3,2022,24,0,24,15,20
21.0,4.7,12.934179,77.615797,13.044179,77.725797,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Urban,23,3,2022,20,30,20,40,21
33.0,4.9,23.416792,85.316842,23.466792,85.366842,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,11,3,2022,23,50,24,0,15
20.0,4.6,23.359194,85.325447,23.449194,85.415447,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,23,3,2022,18,45,18,50,29
21.0,4.6,18.592718,73.773572,18.652718,73.833572,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,11,3,2022,22,59,23,10,15
37.0,4.6,13.005801,80.250744,13.065801,80.310744,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,26,3,2022,19,59,20,15,26
30.0,4.1,21.175975,72.795503,21.255975,72.875503,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,6,4,2022,23,55,24,5,35
28.0,4.7,18.994049,72.825203,19.064049,72.895203,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,16,3,2022,23,55,24,5,28
31.0,4.0,21.173493,72.801953,21.233493,72.861953,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,13,3,2022,22,20,22,25,27
35.0,4.6,22.75004,75.902847,22.84004,75.992847,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,16,3,2022,24,0,24,5,29
32.0,4.6,12.914264,77.6784,12.944264,77.7084,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,26,3,2022,23,50,24,0,15
29.0,4.8,13.026286,80.275235,13.156286,80.405235,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,4,4,2022,23,30,23,35,10
38.0,4.8,12.979166,77.640709,13.089166,77.750709,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,6,4,2022,22,50,22,59,20
24.0,4.9,22.310329,73.169083,22.330329,73.189083,Sandstorms,Low,2,Snack,scooter,,No,Metropolitian,1,3,2022,8,50,9,0,16
24.0,4.7,18.593481,73.785901,18.653481,73.845901,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,7,3,2022,23,10,23,20,15
26.0,4.8,11.003669,76.976494,11.063669,77.036494,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,11,3,2022,21,0,21,15,33
29.0,4.8,22.310237,73.158921,22.420237,73.268921,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,6,4,2022,20,25,20,35,18
33.0,3.1,12.935662,77.61413,13.045662,77.72413,Sunny,Low,0,Meal,motorcycle,2.0,No,Metropolitian,16,3,2022,22,25,22,30,32
27.0,4.8,22.311358,73.164798,22.421358,73.274798,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,8,3,2022,19,10,19,20,38
39.0,4.0,9.970717,76.285447,10.020717,76.335447,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,17,2,2022,21,40,21,55,32
29.0,4.6,21.186608,72.794136,21.256608,72.864136,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,3,2022,18,45,18,55,28
39.0,4.5,21.157729,72.768726,21.267729,72.878726,Windy,Low,2,Snack,scooter,0.0,No,Urban,29,3,2022,23,35,23,50,15
26.0,4.8,26.892312,75.806896,26.922313,75.836896,Fog,Medium,0,Drinks,motorcycle,1.0,No,Urban,1,3,2022,18,35,18,45,21
28.0,4.9,22.514119,88.362504,22.624119,88.472504,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,18,2,2022,23,20,23,25,23
29.0,4.7,18.546258,73.904337,18.606258,73.964337,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,24,3,2022,22,20,22,30,13
38.0,4.0,17.41233,78.449654,17.48233,78.519654,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,23,3,2022,17,40,17,55,34
21.0,5.0,26.47,80.35,26.52,80.4,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,11,2,2022,17,25,17,40,20
22.0,4.7,26.921411,75.793604,26.961411,75.833604,Sunny,High,1,Buffet,motorcycle,1.0,No,Urban,5,4,2022,14,45,15,0,14
29.0,4.8,18.51421,73.838429,18.53421,73.858429,Sunny,High,1,Buffet,scooter,0.0,No,Urban,24,3,2022,11,30,11,40,13
32.0,4.0,18.51421,73.838429,18.64421,73.968429,Stormy,Jam,0,Snack,motorcycle,1.0,No,Urban,12,3,2022,20,55,21,0,38
,,12.906229,77.596791,13.016229,77.706791,,,0,Snack,motorcycle,3.0,No,Metropolitian,4,3,2022,18,31,21,25,45
34.0,4.9,19.065838,72.832658,19.115838,72.882658,Cloudy,Medium,1,Drinks,scooter,0.0,No,Urban,3,4,2022,18,30,18,35,17
36.0,4.3,13.066762,80.251865,13.096762,80.281865,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,13,3,2022,22,20,22,25,33
39.0,4.8,0.0,0.0,0.02,0.02,Sunny,High,0,Drinks,motorcycle,0.0,No,Urban,11,2,2022,11,10,11,25,25
,,18.927584,72.832585,18.937584,72.842585,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,1,3,2022,18,31,9,35,20
20.0,4.0,26.956431,75.776649,27.086431,75.906649,Fog,Jam,1,Snack,scooter,1.0,No,Urban,25,3,2022,19,59,20,5,42
20.0,4.6,12.334022,76.618203,12.384022,76.668203,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,21,3,2022,18,20,18,25,15
33.0,5.0,12.935662,77.61413,12.975662,77.65413,Sunny,High,1,Drinks,scooter,,No,Metropolitian,1,4,2022,13,30,13,35,18
,,18.569156,73.774723,18.679156,73.884723,,,3,Snack,electric_scooter,1.0,No,Metropolitian,31,3,2022,18,31,19,40,41
28.0,4.9,22.311603,73.165012,22.321603,73.175012,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,5,3,2022,10,15,10,25,18
27.0,4.9,12.316967,76.603067,12.396967,76.683067,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,4,4,2022,22,15,22,25,13
31.0,4.9,12.949934,77.699386,13.039934,77.789386,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,31,3,2022,23,40,23,45,15
25.0,4.6,19.120083,72.907385,19.140083,72.927385,Sunny,High,2,Meal,scooter,,No,Urban,15,3,2022,11,30,11,40,15
,,18.516216,73.842527,18.586216,73.912527,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,4,3,2022,18,31,22,25,28
31.0,4.7,12.3085,76.665808,12.3785,76.735808,Fog,Jam,0,Meal,motorcycle,1.0,No,Urban,12,3,2022,21,10,21,15,46
23.0,4.8,15.516833,73.768172,15.646833,73.898172,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,16,2,2022,18,10,18,20,24
30.0,4.8,9.979363,76.285001,10.059363,76.365001,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,12,2,2022,19,40,19,55,51
36.0,4.6,23.354422,85.3329,23.404422,85.3829,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26,3,2022,21,45,21,50,25
38.0,4.9,26.956431,75.776649,27.046431,75.866649,Sunny,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,31,3,2022,20,40,20,45,44
28.0,4.6,21.149669,72.772629,21.229669,72.852629,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,6,3,2022,17,40,17,45,14
21.0,4.7,19.003517,72.82765,19.093517,72.91765,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,23,3,2022,17,35,17,50,24
30.0,5.0,12.323994,76.626167,12.383994,76.686167,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,1,4,2022,17,35,17,50,23
25.0,4.3,22.727021,75.884167,22.817021,75.974167,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Urban,6,3,2022,17,50,18,5,34
38.0,5.0,0.0,0.0,0.04,0.04,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,7,3,2022,16,20,16,30,37
39.0,4.9,13.045479,80.23311,13.125479,80.31311,Windy,Low,0,Drinks,motorcycle,0.0,No,,16,3,2022,23,15,23,30,24
23.0,5.0,12.975377,77.696664,13.035377,77.756664,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,11,3,2022,23,50,24,0,19
27.0,4.8,19.121999,72.908493,19.131999,72.918493,Fog,High,0,Drinks,motorcycle,,No,Urban,7,3,2022,11,10,11,25,25
29.0,4.9,0.0,0.0,0.09,0.09,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,2,3,2022,21,30,21,45,11
34.0,4.3,18.530963,73.828972,18.600963,73.898972,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,16,3,2022,21,10,21,25,44
31.0,4.5,22.514585,88.39331,22.574585,88.45331,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,13,2,2022,20,45,21,0,26
27.0,4.1,30.366322,78.070453,30.496322,78.200453,Fog,Jam,2,Drinks,scooter,0.0,No,Urban,16,2,2022,20,45,21,0,40
23.0,4.6,13.081878,80.248519,13.101878,80.268519,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,3,3,2022,9,10,9,15,17
39.0,4.7,23.333017,85.3172,23.443017,85.4272,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,29,3,2022,21,40,21,45,46
34.0,4.5,27.160934,78.044095,27.190934,78.074095,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,15,2,2022,21,10,21,25,26
35.0,4.7,13.049645,80.242268,13.079645,80.272268,Sandstorms,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,9,3,2022,19,59,20,5,46
27.0,4.6,0.0,0.0,0.03,0.03,Cloudy,Medium,1,Drinks,motorcycle,0.0,No,,17,2,2022,17,25,17,40,18
26.0,4.4,0.0,0.0,0.07,0.07,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,2,4,2022,19,10,19,15,39
34.0,3.6,22.745049,75.892471,22.875049,76.022471,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,2,3,2022,20,40,20,50,31
39.0,4.5,26.911927,75.797282,26.971927,75.857282,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,3,2022,17,25,17,35,27
25.0,4.8,21.170798,72.790489,21.250798,72.870489,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,20,3,2022,19,55,19,59,41
20.0,4.9,18.55144,73.804855,18.58144,73.834855,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,30,3,2022,17,35,17,45,26
31.0,5.0,22.753659,75.903365,22.783659,75.933365,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,9,3,2022,19,10,19,15,27
22.0,4.6,30.332735,78.054222,30.442735,78.164222,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,12,2,2022,18,15,18,25,32
39.0,4.9,23.359407,85.325055,23.399407,85.365055,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,7,3,2022,12,35,12,45,28
31.0,4.6,21.170798,72.790489,21.230798,72.850489,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,5,4,2022,21,0,21,15,24
32.0,4.7,21.186438,72.794115,21.276438,72.884115,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,14,3,2022,23,20,23,25,27
26.0,4.3,18.543626,73.905101,18.633626,73.995101,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,31,3,2022,17,10,17,20,35
30.0,4.7,23.351489,85.324253,23.481489,85.454253,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,2,4,2022,18,55,19,5,30
37.0,4.9,18.530963,73.828972,18.570963,73.868972,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Metropolitian,5,4,2022,13,15,13,30,33
28.0,4.5,12.316967,76.603067,12.446967,76.733067,Stormy,Jam,2,Buffet,scooter,0.0,No,Urban,12,3,2022,21,20,21,35,23
28.0,4.9,19.055831,72.833984,19.075831,72.853984,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,5,4,2022,8,20,8,25,19
,,-30.346994,-78.062543,30.376994,78.092543,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,17,2,2022,18,31,17,40,15
,,0.0,0.0,0.09,0.09,,,3,Buffet,electric_scooter,1.0,No,Metropolitian,16,2,2022,18,31,23,45,24
20.0,4.6,11.021278,76.995017,11.041278,77.015017,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,5,3,2022,10,59,11,10,19
34.0,4.5,0.0,0.0,0.03,0.03,Stormy,Low,2,Meal,scooter,,No,Metropolitian,19,3,2022,22,45,22,50,29
39.0,5.0,22.311358,73.164798,22.341358,73.194798,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,5,4,2022,19,0,19,5,25
32.0,4.4,0.0,0.0,0.04,0.04,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,3,4,2022,15,50,15,55,31
38.0,4.5,22.75004,75.902847,22.77004,75.922847,Cloudy,High,0,Snack,motorcycle,0.0,No,Metropolitian,26,3,2022,11,15,11,30,26
39.0,4.8,22.761593,75.886362,22.821593,75.946362,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,13,3,2022,23,15,23,20,16
32.0,4.8,12.933298,77.614293,12.943298,77.624293,Sunny,High,0,Buffet,motorcycle,0.0,No,Metropolitian,1,3,2022,11,45,12,0,24
32.0,4.6,11.003669,76.976494,11.023669,76.996494,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,1,4,2022,10,50,11,5,18
38.0,4.1,26.913483,75.803139,27.023483,75.913139,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Semi-Urban,2,4,2022,20,15,20,20,48
22.0,4.1,18.636215,73.751081,18.766215,73.881081,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,2,4,2022,20,20,20,25,34
33.0,4.5,19.874103,75.368419,19.924103,75.418419,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,15,2,2022,21,10,21,20,23
37.0,3.8,19.876106,75.340775,19.946106,75.410775,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,16,2,2022,20,50,21,0,35
36.0,4.0,12.326356,76.619103,12.376356,76.669103,Sandstorms,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,28,3,2022,19,55,20,5,44
23.0,4.1,22.745049,75.892471,22.765049,75.912471,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,1,4,2022,10,20,10,35,23
27.0,3.4,11.000762,76.981876,11.130762,77.111876,Sunny,Low,1,Drinks,scooter,1.0,Yes,Metropolitian,10,3,2022,23,45,23,50,43
33.0,4.9,0.0,0.0,0.01,0.01,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,19,3,2022,11,55,12,0,26
21.0,4.4,30.362686,78.06889,30.372686,78.07889,Cloudy,High,2,Drinks,scooter,0.0,No,Metropolitian,15,2,2022,11,45,11,50,34
22.0,5.0,22.75004,75.902847,22.82004,75.972847,Windy,Jam,2,Snack,scooter,1.0,No,Urban,2,3,2022,19,59,20,10,27
37.0,4.5,12.979166,77.640709,13.039166,77.700709,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,,19,3,2022,22,0,22,5,25
36.0,4.3,12.325461,76.632278,12.345461,76.652278,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,30,3,2022,9,50,10,5,26
34.0,4.9,17.431668,78.408321,17.491668,78.468321,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,13,3,2022,18,20,18,30,25
20.0,4.2,18.927584,72.832585,18.967584,72.872585,Sunny,High,0,Snack,motorcycle,2.0,Yes,Metropolitian,24,3,2022,12,45,12,50,46
26.0,4.9,12.975377,77.696664,13.055377,77.776664,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,18,3,2022,21,0,21,10,17
37.0,4.8,12.979166,77.640709,13.089166,77.750709,Sandstorms,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,31,3,2022,19,10,19,15,41
26.0,4.6,22.310237,73.158921,22.320237,73.168921,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,21,3,2022,10,35,10,50,12
37.0,4.2,18.563934,73.915367,18.583935,73.935367,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,3,2022,10,59,11,5,25
21.0,5.0,13.022394,80.242439,13.112394,80.332439,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,3,2022,19,59,20,10,32
20.0,4.7,12.970324,77.645748,13.030324,77.705748,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,3,4,2022,21,45,21,55,21
38.0,4.6,18.516216,73.842527,18.576216,73.902527,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,3,2022,17,35,17,50,27
21.0,4.6,22.761226,75.887522,22.831226,75.957521,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,25,3,2022,21,40,21,55,20
30.0,4.9,12.323994,76.626167,12.383994,76.686167,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,3,4,2022,17,35,17,40,28
20.0,4.5,21.17106,72.789292,21.28106,72.899292,Stormy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,16,3,2022,21,40,21,45,19
34.0,4.2,25.457687,81.835585,25.547687,81.925585,Sandstorms,Jam,1,Buffet,motorcycle,0.0,Yes,Metropolitian,12,2,2022,21,50,22,5,42
28.0,4.8,17.438263,78.397865,17.568263,78.527865,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,20,3,2022,17,30,17,45,24
34.0,5.0,0.0,0.0,0.07,0.07,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,23,3,2022,21,45,22,0,51
32.0,4.7,26.911927,75.797282,26.981927,75.867282,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,2,3,2022,22,0,22,10,43
31.0,4.3,18.592718,73.773572,18.702718,73.883572,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,3,2022,20,15,20,20,37
27.0,5.0,25.457116,81.859682,25.537116,81.939682,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,14,2,2022,21,15,21,20,34
30.0,4.6,19.878028,75.317475,19.898028,75.337475,Sunny,High,1,Drinks,scooter,1.0,No,Metropolitian,13,2,2022,12,0,12,15,19
30.0,4.2,25.451517,81.832616,25.521517,81.902616,Sandstorms,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,18,2,2022,19,40,19,50,47
36.0,4.7,11.022477,76.995667,11.152477,77.125667,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Urban,16,3,2022,23,50,24,5,41
37.0,4.7,15.516833,73.768172,15.576833,73.828172,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,11,2,2022,23,25,23,30,20
39.0,4.6,22.753839,75.897429,22.763838,75.907429,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,1,3,2022,11,45,12,0,21
35.0,4.9,22.310329,73.169083,22.320329,73.179083,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,17,3,2022,10,10,10,20,25
33.0,4.0,19.875337,75.316722,19.985337,75.426722,Fog,Jam,1,Drinks,scooter,2.0,No,Metropolitian,16,2,2022,21,40,21,50,41
35.0,4.7,13.049645,80.242268,13.089645,80.282268,Sunny,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,30,3,2022,15,50,15,55,18
33.0,4.4,15.56155,73.749092,15.62155,73.809092,Stormy,Low,0,Buffet,motorcycle,,No,Metropolitian,17,2,2022,23,40,23,50,21
36.0,4.7,11.003681,76.975525,11.083681,77.055525,Windy,Low,2,Buffet,scooter,1.0,No,Urban,29,3,2022,22,20,22,35,20
22.0,4.6,22.725748,75.898497,22.735747,75.908497,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,15,3,2022,11,30,11,40,25
25.0,4.4,12.297954,76.665169,12.307954,76.675169,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,1,3,2022,9,20,9,25,16
39.0,4.1,13.091809,80.219104,13.181809,80.309104,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,12,3,2022,23,35,23,40,34
21.0,4.9,30.914057,75.83982,30.924057,75.84982,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,11,2,2022,10,50,11,5,16
33.0,4.3,18.536718,73.830327,18.556718,73.850327,Stormy,High,0,Drinks,motorcycle,3.0,Yes,Metropolitian,17,3,2022,11,45,11,50,46
37.0,4.9,19.207222,72.972281,19.287222,73.052281,Stormy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,12,3,2022,23,50,23,55,17
28.0,4.8,23.369746,85.33982,23.479746,85.44982,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,3,2022,20,45,20,55,26
